review_Id,comment_text,author_id,creation_time,rating,creation_date,polarity,Average
1932,great.,"		cid-gp:aoqptogdxnxavl4pymu1lobjrmw6j1cjivd6-zv_1-7bsz1xgaq8c98kndvwi2dl2fwjtyzbvc_xwpe-bf2f4w","		fri dec 27 00:54:27 nzdt 2013",5,27/12/2013 0:54,Good,
1933,"very good app	amazing app really excels at what it does. the location accuracy is a bit off but i think it's my device not the app.","		cid-gp:aoqptoh7ofgwts2mqodxj9zggy9fnwg9on-3wqu3lyfeflapfmh2fwmu77ziccsnb2wk7cn6vhritxxstwpyfg","		fri dec 27 00:48:48 nzdt 2013",5,27/12/2013 0:48,Good,
1934,"sweet	sweet.","		cid-gp:aoqptofezlvfi3qt-7yurv8t5yhajj9r1dpsy3lwpw3g-hztqs_eeprwuap4rczqkdgrxtzhl4ilhcux4njweg","		thu dec 26 17:51:10 nzdt 2013",5,26/12/2013 17:51,Good,
1935,"volume up	big.","		cid-gp:aoqptogfuyl1xaqe0vyrsrtwzua-8g4ult37moyhxdgdlokwbw0aaexk6x-moedpacke-arzlwkbrbzygfbuxg","		thu dec 26 10:42:15 nzdt 2013",5,26/12/2013 10:42,Good,
1936,nice app...,"		cid-gp:aoqptofjmxhsgrrg6orlth48ljxkuakukvuewnln0d4rbisikbko7u-gxf8g4mnhnxfaxfhgxufpe3tm1wkn-w","		thu dec 26 10:27:19 nzdt 2013",5,26/12/2013 10:27,Good,
1937,"excellent	very accurate map recording easy export to drive share and to reuse. use it for our desert driving trips.","		cid-gp:aoqptof7lncgxcaxbicnqmqg_bpt0j3nql4n1cb2-h3-iuj5dhrf88skl0hrk1vcvjrflepyl0nbe0v1yihbxq","		thu dec 26 09:18:59 nzdt 2013",5,26/12/2013 9:18,Good,
1938,"good app	useful to everyone.","		cid-gp:aoqptogvuxhfi1h7iking4o_1_ccgsyfc_5as49xi1hnwtyatbk9cne7i0v4kv7xhr7qsicnuyb1lpllqbvx3w","		thu dec 26 08:04:56 nzdt 2013",4,26/12/2013 8:04,Good,
1939,"nice but generic	sharing options are geeky not social.","		cid-gp:aoqptohbdpayufcogxvrqjfxgyukyqq6ivxgpnfljq2vx6lzqa2vthvaa61bu93ap-ngaajniz-jixbefm2lea","		thu dec 26 07:08:48 nzdt 2013",3,26/12/2013 7:08,Good,
1940,"hi	hi.","		cid-gp:aoqptoh3mz5djroojgd2nm5bi0dbzrjrbwa-l9zg2kg_qrxm-a5prkoervwa8izgvwkgjwuosch9w54x7dvllg","		thu dec 26 06:51:29 nzdt 2013",5,26/12/2013 6:51,Good,
1941,"ok good	paravala.","		cid-gp:aoqptoe799arda8wjgicjwfzkiyqdlfz8l_tstwfydoof2onnwemxgydp0mpvy2kwvamzr-1fxj645spfyuarq","		thu dec 26 06:27:47 nzdt 2013",4,26/12/2013 6:27,Good,
1942,"music integration.	app would be great if google could integrate this with google music so that when you begin your exercise it would start playing from your playlists. until then it's just another gps tracker for outside activity. i do really like the fact that it shows moving time while running so your pace doesn't get screwed up waiting to cross an intersection.   and it also duplicates my workout activities.  ps: i need a smaller widget.  4x2 is to big. 4x1 or 2x2 would be great.","		cid-gp:aoqptohpyuyjldac1a6lqs39zzawjvknftft6mctjmsn73ncnfuhbeh1cdhoambdv2rk9utqz84p26nu3tlybw","		thu dec 26 05:41:51 nzdt 2013",3,26/12/2013 5:41,Good,
1943,".	its awesome.","		cid-gp:aoqptof59hlxvu75ghi18f-cr3kb5uy3u1twql8bzz5rqqa2edacfij_zntfwobpcvdkptl6oowyahjbqvdeyw","		thu dec 26 05:36:35 nzdt 2013",5,26/12/2013 5:36,Good,
1944,"best app.	best app to measure the distance travelled with speed and accuracy.","		cid-gp:aoqptogegxeu-km63soybvnleuq1zhvp_ndlbner3tnor9tlyuhtu3mywb5vtlpesbsgmcf7jdtjfqr8oimzyq","		wed dec 25 22:53:33 nzdt 2013",4,25/12/2013 22:53,Good,
1945,"read comment	sometimes recording did not start. nexus 5 android 4.4.2.","		cid-gp:aoqptoe6u0ssv-zlpaxadjkxko3tyb6b0bs75ye3lkqvic116h0ka64llnsdb1vdldyyuikxuy4np9_s9xzdra","		wed dec 25 20:52:00 nzdt 2013",3,25/12/2013 20:52,Good,
1946,i like this apps its nice i give 5stars.,"		cid-gp:aoqptoec1vzuxaiis0wjdojmzkea5ug3gjvljdbhesuljj_fzg6dr2heuy_0vbk1130i1yjnjqso3ssjajfjaq","		wed dec 25 14:03:03 nzdt 2013",5,25/12/2013 14:03,Good,
1947,"perfect	as it was needed..","		cid-gp:aoqptoejr9ifdjsgtka7bleeab1asrcjrlcgvc8z1z-qdh_6o5feknn54bxot7xu8cyhvxt0f1fr5vzagpz1ha","		wed dec 25 13:47:27 nzdt 2013",5,25/12/2013 13:47,Good,
1948,"avoid	did not track any of my runs properly.","		cid-gp:aoqptogjaqslmwzmfstue4peq1kegmhwgx7as7d0h_5or28x4bm6_omqsybzccptzm9vrd5j-cytj298mgomva","		wed dec 25 07:30:37 nzdt 2013",1,25/12/2013 7:30,Bad,
1949,"woo .....	nice app bro..","		cid-gp:aoqptofdayltnkldcqrzqvtxwmu05yn--qgkohwvzhwrkw7hklsvb8treuqvglnpq0v-unghbgrm1knnrugeug","		wed dec 25 04:19:31 nzdt 2013",5,25/12/2013 4:19,Good,
1950,"great app	great app.","		cid-gp:aoqptof83vtggni104rrys4l9lsgkkxzap8hhayixo5ev_dktchtypj-1bklfl68h2fnfivfeudru98vwfaipg","		tue dec 24 23:59:02 nzdt 2013",5,24/12/2013 23:59,Good,
1951,great.,"		cid-gp:aoqptoh--fmdv5f7xutv7ehrkmydf0jdw1hnyrnerjruchhdbcaqgzssewl7nxalr7ubkchfsngr4nki9ycwga","		tue dec 24 22:23:57 nzdt 2013",4,24/12/2013 22:23,Good,
1952,"ดี	ใช้ง่ายดีคับ.","		cid-gp:aoqptofmthtz_l3jcouc9maflbvxot7dbjlodziao8gzjac1wvcuwtymdui0lfmwoxc2quhitmm3ddqy85kwka","		tue dec 24 06:12:24 nzdt 2013",4,24/12/2013 6:12,Good,
1953,"gooooogle.....	good. actually i was planning to develope this application... but google finished the task. .","		cid-gp:aoqptogzeahbrbb08yh4wmkg-earodm3-emc7z6rks3d562pykgnz1wfbypuvx-9ykstesgztj8gcutv-egnyg","		tue dec 24 05:26:37 nzdt 2013",5,24/12/2013 5:26,Good,
1954,"very helpful application	it's great to have this app on when you are travelling new places. you may review the details of the route later on.","		cid-gp:aoqptoepl3xgtiq6b4t7louiymkivrhejwgoigex4yrhhcmye4i3qgkvmsb720tnarrpiehzwzm4y4-wcuwmlg","		mon dec 23 21:58:15 nzdt 2013",4,23/12/2013 21:58,Good,
1955,"adi	super app.","		cid-gp:aoqptofhet4oftsculquvqm-xza1vmjklmxfwxl3jnvwmnqblnntxu8t4jregbiy-11ayw--8gf-kahkcpoyyg","		mon dec 23 20:01:11 nzdt 2013",5,23/12/2013 20:01,Good,
1956,"brilliant frenz...	you can jog and know how much u have done.. seriously gr8.....","		cid-gp:aoqptoggkxfyfckobulmwmnxoglfqvw73fahwkwb6dxxpmayfnufdt5_iztdif9ryrp830eyeuhb5bip7-gvgw","		mon dec 23 18:26:09 nzdt 2013",5,23/12/2013 18:26,Good,
1957,"it	very usefull  app.","		cid-gp:aoqptoeipvzhihd_oznsp-5bkvnroo9fpj8szgi73hhykh5pgsojz1_ikfbeif6fwbio2ctjprplyrojtaejuq","		mon dec 23 16:06:09 nzdt 2013",5,23/12/2013 16:06,Good,
1958,excellent.,"		cid-gp:aoqptohfwitpbqrdqjegzft6sgobe043wbfrk8lga9_x23hina9fgl610konmffnpesuskzfzw1q-fusg_ffba","		mon dec 23 15:15:33 nzdt 2013",5,23/12/2013 15:15,Good,
1959,"awesome	awesome.","		cid-gp:aoqptohynpzzlqueq2pftd55ndmcsht28ddbalirvus9ldwimui3rtcvryuw_nurxvcvtxygy1kl17t9rxiivq","		mon dec 23 15:01:26 nzdt 2013",5,23/12/2013 15:01,Good,
1960,great app for hikers.,"		cid-gp:aoqptohdq6k6penu2darvbc88v1ospgr9ydwfpkbisbi_-rtlpei_rgapdqfbkq790l8_slv_tzfs_n3o2n3uq","		mon dec 23 14:55:48 nzdt 2013",5,23/12/2013 14:55,Good,
1961,"why my phone	is good.","		cid-gp:aoqptoeq9ixejf3yiqyamriwrr-mdivgrlljwjbfjshhpfh3ei1hncvwd4w3jzk2vqiqacwjp8iconkxhhlglw","		mon dec 23 14:47:26 nzdt 2013",4,23/12/2013 14:47,Good,
1962,fantastic app use it for all my walks.,"		cid-gp:aoqptofkqy1yqydshhhh3z-lwtrbfldr6oluyfm7hv3szami7om6gzh380gjhuxcvviyampbqfa7lkxivv_tqg","		mon dec 23 11:19:37 nzdt 2013",5,23/12/2013 11:19,Good,
1963,"excellent	fantastic works.","		cid-gp:aoqptoflizf-hptkczbwqzzb8s-s4kig3enrarz9iclyncn2ypd_kbnij1qxiwygs5rskur-olgotj6hsnsnmg","		mon dec 23 06:30:45 nzdt 2013",5,23/12/2013 6:30,Good,
1964,"great app	use mostly for snowboarding. other apps aren't as well developed.","		cid-gp:aoqptofpzb0qi2xbet3qtuvd5e2k-6hxinbsnbk-w7fli4lgwlvvu-orwyuyllqy5itj9ls10sm8bktgydtxra","		mon dec 23 03:59:38 nzdt 2013",5,23/12/2013 3:59,Good,
1965,"good	good.","		cid-gp:aoqptoh684ur26p87_imx8g3wqldjn5ys4upc6q1t5qnlroubpabwwcbvggnlu1pgktabjmnw1ly-g9ylbkkgw","		mon dec 23 01:21:25 nzdt 2013",5,23/12/2013 1:21,Good,
1966,very good.,"		cid-gp:aoqptoedomzgff4xgfb-bgtffzlzc8omgspnid4skpctzswjutohes9zwssmgddzecuehi0hk-uuc3gvwmwe6w","		sun dec 22 23:56:52 nzdt 2013",5,22/12/2013 23:56,Good,
1967,"requires google earth to play the track	google earth is not available in india.","		cid-gp:aoqptoh9zlmkv7s5q9xcjeeib0mjtgjyd3p3m7frnuy1fhvcmyod0nfixrcnmkahkigtcwqplhxfugwute3lpq","		sun dec 22 18:59:57 nzdt 2013",1,22/12/2013 18:59,Bad,
1968,"very good	perfect.","		cid-gp:aoqptoevcisy_dwqfmn8gbqsw7xleyh_a5d6ii-piwk8ib9r_7ge9d37d9-37fqq5_kwculkgrgijr-ftufdiw","		sun dec 22 13:59:16 nzdt 2013",5,22/12/2013 13:59,Good,
1969,everything you need. nothing you dont.,"		cid-gp:aoqptoemur-0tqvbf_it3nnzgqrnr1cffccjd45_rp7tohwgvopeqsclnej2dtslpov3o_ygynx-zgjanwcvyw","		sun dec 22 11:38:10 nzdt 2013",5,22/12/2013 11:38,Good,
1970,"\m/	absolutely works great just i was thinking if it can be modified in such way that when it's recording  the pictures will get automaticaly geotaged and attached to the track and also attachment of voice note and vedio so that it becomes more like a travellers diary.","		cid-gp:aoqptohsgoacpwimpsz-zw4i-o3xzpmth44dgf3mqkqkrbwalquymfwptu__lcnd6b840rza2hgptr8qab21pq","		sun dec 22 07:49:26 nzdt 2013",4,22/12/2013 7:49,Good,
1971,"m	must.","		cid-gp:aoqptog_kxhy_9ox4_phceccyac4tbc8wteiilqla73_aules6papsutocun_47nzkx2bsjh7_pgci0hcosbvg","		sat dec 21 21:45:48 nzdt 2013",5,21/12/2013 21:45,Good,
1972,"greay	works well on samsung galaxy tab 3.","		cid-gp:aoqptofiz9czhwxwuzeispe4bgpxblzbe9vlepzeotkx2-43-lls_vffot1-em30-3oq0bixskafz6ae3llquq","		sat dec 21 19:33:13 nzdt 2013",5,21/12/2013 19:33,Good,
1973,"fun to use	doesn't drain the battery as much as i expected but still be prepared to run out of battery faster with the gps on.","		cid-gp:aoqptohewo3oit5vw-ccrwnheayb0vos5v8d6xpi9bbkk_heuctmgz_k201nmhpxfxtrxdj3w2jhyycgxphwta","		sat dec 21 18:55:46 nzdt 2013",4,21/12/2013 18:55,Good,
1974,"poor	wrong gps signal.","		cid-gp:aoqptohq-p9ka469xplbet7zwqtgl_hoj0we8e2-8fzpmcajcy364hzuewqc3951d40bmgomv7oewmtxztzwsq","		sat dec 21 15:17:07 nzdt 2013",1,21/12/2013 15:17,Bad,
1975,"great	but please add support for ather maps landmarks like nokia maps.","		cid-gp:aoqptog7b_fhgopxganffvns5g93g_nupht3ynllbit_4jbft7nxog96qp3jh_ruznv7bcvdzw3c9qnjaysdxq","		sat dec 21 03:28:20 nzdt 2013",5,21/12/2013 3:28,Good,
1976,"good	good.","		cid-gp:aoqptofkbwg0jq1t_piqwylnlk6rkr_yd2pdatosfkpk1kja8iffmd2x1p2sxn-hxx9nyjshn3zirvr3dpqhvg","		sat dec 21 03:14:31 nzdt 2013",2,21/12/2013 3:14,Bad,
1977,"awesome	exactly what i was looking for.","		cid-gp:aoqptog-q7wehgtsbcrtiwelux2nbfcwxm7wmpenlx7i4fhabwt4er7x5chg-boqt9zygcixc2sl1tdy13cbva","		sat dec 21 01:17:57 nzdt 2013",5,21/12/2013 1:17,Good,
1978,good for recoding.,"		cid-gp:aoqptoepefxzbng_9oizhmgsynpfohy-aowaoioyv-mgzyr6umnx8hb-zxgw-i5gimtefiddoilvilqe9lhnpw","		fri dec 20 23:24:45 nzdt 2013",4,20/12/2013 23:24,Good,
1979,"great application for where you have been	use it for keeping a record of my exercise.  wouldn't be without it.","		cid-gp:aoqptohqnep_41gpzm-b9wphbvjtpsuw0qfepzx26ilirakh1odvx4jfg0lwo67oc7lesumcdrdqldolgave7a","		fri dec 20 22:42:54 nzdt 2013",5,20/12/2013 22:42,Good,
1980,"good	i liked the older version better. the simpler older version. haaaaay.","		cid-gp:aoqptofinv5drec6qecomuj0win5qqi6wi29zrgm0w563hxpmyaz_nacvdpepxv_vwgm0ntvc7yhdasihfwt0a","		fri dec 20 21:26:38 nzdt 2013",2,20/12/2013 21:26,Bad,
1981,"pappu like thiss	pappu frm u.p.","		cid-gp:aoqptohfgpcm7aemba2wumh6otg-pjwktlfuvl0qgoyirgviupuj0ka7zipi9dkaodyisklcvai8a7veas3oww","		fri dec 20 19:09:06 nzdt 2013",5,20/12/2013 19:09,Good,
1982,"error in average pace	it reads about half what is should be every time i run. please fix.","		cid-gp:aoqptofa2icxds5asoecakahigphu5tg7v_elcjzshgxuamd2agdsmgzb1bw3zy5v5aescmncj3ggicogs2grw","		fri dec 20 17:07:14 nzdt 2013",3,20/12/2013 17:07,Good,
1983,"best reason for droid	make sure its old version terrain/ topo is a must. need google earth and maps to fully enjoy. worth it.","		cid-gp:aoqptofkmxnatbqg4nnl1matua5fg6ugml80tztri-liyreh70ioxmow3ubpm_denynwn8qqqlr87wx8qcaztq","		fri dec 20 16:42:46 nzdt 2013",5,20/12/2013 16:42,Good,
1984,"good	by shabir.","		cid-gp:aoqptoffdurnznge5pye2o6lb2eqxnljjmymrztrxjv_plhw3bgutu2ydarz2yrx15ilhhh8zep1y1ocke8q6a","		fri dec 20 11:00:16 nzdt 2013",5,20/12/2013 11:00,Good,
1985,"mk	mst.","		cid-gp:aoqptof78rgk656u96dbqxv_r-tidor2jycmlpqwfkmqqvxkfte4btp4phvlevwb5khmowhla7tlfuyrk87bfw","		fri dec 20 07:24:52 nzdt 2013",4,20/12/2013 7:24,Good,
1986,"nice	good app.","		cid-gp:aoqptofmfn0rxwmtrggtbtik898sn1evo7s4-aynkmve_rqawu1rj5s24ijo4h18gpas3xa6hxz4xup5ofgiig","		fri dec 20 05:22:40 nzdt 2013",4,20/12/2013 5:22,Good,
1987,"85583	average.","		cid-gp:aoqptof4sje6pzfp2zuofqbi2oiqt_syukhty0ukmhgjmfbhhpzbefoyy2281k14ugmgrhtc85q6rl1dunuqug","		thu dec 19 17:58:15 nzdt 2013",5,19/12/2013 17:58,Good,
1988,"very good gadgets	i like it use it when i travelling also i share my activity by it. really good development.  but it should more usable.","		cid-gp:aoqptofwqsddj9mhsl0ucy07m39wokt77qyouev9t3wagyv5thn4sgq5tc_kbdqzrobqhq20mlxjxpwnbgphqa","		thu dec 19 11:28:38 nzdt 2013",5,19/12/2013 11:28,Good,
1989,"i love this	this app is my favorite when i rin but the only thing is they should add a timer or a distance alarm so ypu don't have to open the phone to check.","		cid-gp:aoqptogd6eowjitrsqllj77yuc9rdtks6dstzirfi54ef0sf-3ljrmtsxwuuuavtz9sqzcxb8bqg6u9nm0sjtw","		thu dec 19 11:11:14 nzdt 2013",4,19/12/2013 11:11,Good,
1990,"nice	nice.","		cid-gp:aoqptoevbffojap5ps5ecekzjqwgacwazck-jvtvwnrhcysbzrwmyhqtgnqr2kevo2hozcb2biogfhab8qfiyw","		thu dec 19 05:21:28 nzdt 2013",5,19/12/2013 5:21,Good,
1991,"ok	takes ages to download.","		cid-gp:aoqptoee3a1uprlh35votd9uxwqbffk9pwfzp_7msuazr2sdpgn6ols8w1pyknjdbrc8blr7l3enxaorebr1ka","		thu dec 19 04:42:13 nzdt 2013",5,19/12/2013 4:42,Good,
1992,"very very very useful	i like this.","		cid-gp:aoqptofaqoldjalnzmbjxexw7pgpqfpeut1uu1u_irf6bgtlsqvd8a2rcvc8vskl3dgydfv87dyuuor5dybevw","		thu dec 19 04:34:59 nzdt 2013",5,19/12/2013 4:34,Good,
1993,"good app	fun in hiking.","		cid-gp:aoqptofm4owxbtfgjh4avz_sdstsfplxd6oqyqy91hck2wmu_jocrsyblo_un2vbou0fydiqfm1f9bkd-hgwqw","		thu dec 19 01:59:12 nzdt 2013",5,19/12/2013 1:59,Good,
1994,"excellent	helpful for me for morning walk.","		cid-gp:aoqptoeagf90_lkc7ry1srx__9uwhlcnd18be8gzgf7i7ew3i5kr--i7klbyl0qjy7dluyeyqhedn0kffwuaxw","		thu dec 19 01:29:32 nzdt 2013",4,19/12/2013 1:29,Good,
1995,"best	best.","		cid-gp:aoqptohspze2yd09dlndowcm3fmy679ez4ewqt5mop9z7ev9aesqdt_eodquqrdxb4o2firddf-azfuvy3wnhw","		wed dec 18 23:20:53 nzdt 2013",5,18/12/2013 23:20,Good,
1996,"fantastic	i havent seen something that could show your speed of travel and elevation and  and much more just by using the global positioning system its awesome.......","		cid-gp:aoqptohzsb1xni1ktgb1g92nxsk92pxi_ne3xedaea3sfrslpcd7acwbnm2ksmtroop1qxk3raoci3p85udnow","		wed dec 18 23:14:10 nzdt 2013",5,18/12/2013 23:14,Good,
1997,"leaves some gaps	works quite well not perfect. also helps google spy on you but what doesn't these days.","		cid-gp:aoqptoh07knngp_qmsbyqpcijge8pzymmtk-wdjxhxw3rsblwyrlga6adsyzrzifarfqo1z-4dqd8uuctt6xca","		wed dec 18 22:53:04 nzdt 2013",4,18/12/2013 22:53,Good,
1998,"awesome	nice apps i like it.","		cid-gp:aoqptofrtkypm-j4ksg5ipokrn-09lt4nqxdykdbjtdny3__px4cs26ssj7r7rzpoani0aylhsnh9j5-iwdszq","		wed dec 18 22:27:56 nzdt 2013",4,18/12/2013 22:27,Good,
1999,"app works fine nowbut google earth doesn't show the track.	the developers have been hard at work.  the app now works perfectly.  the only problem i am having is that my tracks stored on google drive do not display on google earth.  when i browse using the google drive app on my tablet and select a kml file google earth opens and zooms to show the area of the track in the kml file.  however no track is shown.  if i select the same track in the my tracks app it displays fine.","		cid-gp:aoqptof1vx3-vhau2p6apxvcbvcswwfx1ajp7ubjrtkirkggwsrcfb8qgipqgayulbtoph1ibu04f8rqpguvqa","		wed dec 18 22:02:25 nzdt 2013",5,18/12/2013 22:02,Good,
2000,"-_-	poor accuracy for distance.  i didn't even move and it says 45 feet already.","		cid-gp:aoqptoheywewfp22g2-v-zmxhuwmajxg_iunrzkv8xdfnysuqypk4sy8k-4gevyswobinlkvp5mav9ubyimzvq","		wed dec 18 20:03:15 nzdt 2013",1,18/12/2013 20:03,Bad,
2001,excellent.,"		cid-gp:aoqptoflnb4awypuhcyu-o8fkl_jqkjftpb9jzglk6eey0l3bb2cr54kpvcsyse4vmrub7_wnfmp0hnwqz7dfw","		wed dec 18 17:22:31 nzdt 2013",5,18/12/2013 17:22,Good,
2002,good.,"		cid-gp:aoqptogi4uuruffxbnqr--z1vyj3pzyfburf0b0qhpog0jjfccwcrvjaae5yh14k1hq44fdhdecenvso6nazvw","		wed dec 18 13:50:31 nzdt 2013",5,18/12/2013 13:50,Good,
2003,"4.5	great app. easily tracked everything from fishing trips to running and dirt biking.","		cid-gp:aoqptofa84aoqsojketdcu5o64cyxacujusoiq_nwlaqeonnallrimhkakx5evcbhpgpgg1jqltawwlvdkdk3w","		wed dec 18 09:24:56 nzdt 2013",4,18/12/2013 9:24,Good,
2004,"excellent	great for remembering where you started from .","		cid-gp:aoqptohfce0fqaeutewiqlbcsu719dijsrhjxsbehrhfsgx_d11cum6xhlbk2ltkhrcnhsvhuq3wtpnxf-zckw","		wed dec 18 07:53:23 nzdt 2013",5,18/12/2013 7:53,Good,
2005,"desh deepak singh	realy good.","		cid-gp:aoqptog0kynfsuvd9vb377rpc9iytmqshjryzpwhli82j6ylj4hz8vdsfftsspcwy1lxxdboabunzsuakq8d9q","		wed dec 18 06:42:41 nzdt 2013",5,18/12/2013 6:42,Good,
2006,"subway	this app works incorrect when you're moving in subway. it doesn't track you instead it breaks the route first time you've lose the gps signal and says the distance is short and the average speed is too slow because it didn't understand it should join your visible positions.","		cid-gp:aoqptofapdtb0nahb8j9j2hol5a9j5djigzalxscun5w_ha0b7abrmurdk1-gwvuprukaxuyzvsxcfjchswoww","		wed dec 18 06:14:00 nzdt 2013",3,18/12/2013 6:14,Good,
2007,"good app but the actual version is ...	i've been using this app for one year. it is great and reliable. the only inconvenience i've found is that i can't upgrade to the latest version. when i update it displays the message ""... package not signed correctly."".","		cid-gp:aoqptohugfumj_xe_o3-ftlylc8xysrilywqagb9wukj-lkdxzvwlgbpcq02ddoz3utjrqowskrhcgacapvbxq","		wed dec 18 05:04:11 nzdt 2013",3,18/12/2013 5:04,Good,
2008,good.,"		cid-gp:aoqptogimjtwlzzusw52tyn1do4bxnphegz-5hbepht3fsvxllxjoxttn0jhvkfy14-mgfjcbaeszysoohcima","		wed dec 18 02:02:51 nzdt 2013",5,18/12/2013 2:02,Good,
2009,excellent.,"		cid-gp:aoqptogmonryspt63-f5qyhx0oyj4scbx_zupnkvwviucsqsyhos7heud4vta2kdnl3yzo913cc1or9kigsngg","		tue dec 17 21:08:00 nzdt 2013",5,17/12/2013 21:08,Good,
2010,"updates fail not signed correctly	it works welll but for some reason it fails to update its been trying for months. hopefully google can address. have samsung infuse.","		cid-gp:aoqptofplryuc9k1pp9l1ng9yy8burmxz-l4rogfcf6vg8um5qrbrannstifh_l6c6rfhifn1piux7mvg0u3-w","		tue dec 17 18:49:11 nzdt 2013",2,17/12/2013 18:49,Bad,
2011,"simple and functional.	after trying a few other apps i found this. it is simple functional and knows its job. the only app i need.","		cid-gp:aoqptohjy_a8khwq7w85g40awj6xuljrawnnbhmbldrjgsyaehg_lilnrcxogdnctfkz_0jqtydnnpss8hjegw","		tue dec 17 18:05:18 nzdt 2013",5,17/12/2013 18:05,Good,
2012,nice app works great.,"		cid-gp:aoqptoeaf6laazucdfvdiqyiwvzrzkoceqt6wffzwprqltbwqyjqvy67b2o8pvvsmucdvkkuhzzk7lfst1gcoa","		tue dec 17 17:53:56 nzdt 2013",5,17/12/2013 17:53,Good,
2013,lovely app.,"		cid-gp:aoqptoe8oz6plk6xuiadmmtijxwie_5kpuizzq4qvx7dfln0bjlhglkxhziitiuxhg2qo4a5e1qvmiczuftyeq","		tue dec 17 12:12:25 nzdt 2013",5,17/12/2013 12:12,Good,
2014,"amazing	nice job guys.","		cid-gp:aoqptoegdxo5a4xjms2ey1tpfz_h-o4p4-ydy1fbnp--axrrzeq-o20e73afmqusdx1gm_thvubhraid9fdw_g","		tue dec 17 07:06:55 nzdt 2013",5,17/12/2013 7:06,Good,
2015,"great	the best running app i have ever downloaded on my phone.","		cid-gp:aoqptoe7sxf3_qkdgegavftx01ydlkfcyp0-jieqdzthfcxxuoxbp9j-0npjk5ehe_uusmmoskakz0smaeytda","		tue dec 17 05:44:36 nzdt 2013",5,17/12/2013 5:44,Good,
2016,"maxxa	great app...","		cid-gp:aoqptohfddy_flpwshx3wj2w3upyrd6gjulemxg-yaovghzu99k5qamakmiwzzgtzivastbbeq0un8hfwktjkg","		tue dec 17 04:14:09 nzdt 2013",5,17/12/2013 4:14,Good,
2017,"soooperb	soooperb.","		cid-gp:aoqptoe6ihgjmyfpyjpuopfz34izds_n98fq1phluth1uimgvl5pxnpkw9w3wrqteun64q90uyhwjz8-ldqclq","		tue dec 17 03:34:56 nzdt 2013",5,17/12/2013 3:34,Good,
2018,"best app	awesomeness.","		cid-gp:aoqptog35lvbmveczwrfgzba3ccjw_7zbmdhczfeqyb4o4oo_qqcle780vvnay_atbczcc2mdjuwgy9vjb-rqq","		mon dec 16 18:51:10 nzdt 2013",5,16/12/2013 18:51,Good,
2019,"horrible	registred me doing 21 min on trademill. no speed indication no distance. the phone was on my arm the whole time. no gps location either with gps turned on. app is a fail.","		cid-gp:aoqptof94gycslrg5q-zzejurecm_lxhavaw7qba6mue_ze_cnjihq_p9tlgouedghun7obwrm2-bubn1f2shq","		mon dec 16 12:44:31 nzdt 2013",1,16/12/2013 12:44,Bad,
2020,great app.,"		cid-gp:aoqptog-bzsk4rp06pmidywo7cu62-rnybf2cpsp2jfmbwenkuidd-3prfxguqsszkm8prtddsk401ibhqityw","		mon dec 16 08:03:06 nzdt 2013",5,16/12/2013 8:03,Good,
2021,"best	best.","		cid-gp:aoqptofoe4z5gfzrx3zlg2rzojn3xuydkq7txmxbprabzphls0lzfnhi2nlfp4teglwxmfzgtv2dufwz8bdsoa","		mon dec 16 04:04:07 nzdt 2013",5,16/12/2013 4:04,Good,
2022,very useful.,"		cid-gp:aoqptofneh6ggcqve8yhs5vm6gtwagqvxnbm-ftrt5rlmtzcxbc5e4izktomavgpb5vgeuuxwokps5atq2cnsa","		mon dec 16 00:15:51 nzdt 2013",5,16/12/2013 0:15,Good,
2023,it's helping me.,"		cid-gp:aoqptohfb-4qqfumh1cpo3rve7muemw7uvwtmhm8pfmj4_6s4vvqbfkrxu0amj3rir3m6exkqhlkusuqg_l2fq","		sun dec 15 21:58:05 nzdt 2013",4,15/12/2013 21:58,Good,
2024,"sucks on nexus 4 4.4.2	it takes so much time to install this crap....","		cid-gp:aoqptohrbl5x4dapiwdqjviayohva_d39-lgli0qizp8sbgi_n0occzwtfnkqjqezcnctxttfueyc29otlbfmq","		sun dec 15 19:13:30 nzdt 2013",1,15/12/2013 19:13,Bad,
2025,goood.,"		cid-gp:aoqptofewhofupzu09wmqm1vlypu6krh5ryx2vjior-5n65t-da9slbirufqv-zj6ztif9gw4al8hfnnesuedq","		sun dec 15 18:35:27 nzdt 2013",5,15/12/2013 18:35,Good,
2026,"good	good.","		cid-gp:aoqptoex3upiyzbcsjz35tawxe1-o0kfjjlziq78_3fprxxmjtcpkxxdjdinpy8qyfst9lnotf1cyctpvuol-g","		sun dec 15 15:55:16 nzdt 2013",4,15/12/2013 15:55,Good,
